room_type,reviews,overall_satisfaction,accommodates,bedrooms,price
Private room,2,0,2,1,75
Private room,6,5,2,1,80
Private room,107,5,2,1,75
Private room,77,4.5,2,1,70
Private room,0,0,2,1,69
Private room,8,4.5,2,1,75
Private room,8,4,2,1,79
Private room,2,0,2,1,70
Private room,7,4.5,6,2,80
Private room,85,5,3,1,71
Private room,5,5,1,1,70
Private room,15,4.5,2,1,76
Private room,36,5,2,1,75
Private room,0,0,2,1,69
Private room,112,4.5,3,1,71
Private room,11,5,2,1,65
Private room,8,4.5,2,1,75
Private room,0,0,2,0,75
Private room,1,0,2,0,65
Private room,6,5,2,1,70
Private room,48,5,2,1,74
Private room,2,0,2,1,80
Private room,0,0,2,1,70
Private room,18,4.5,2,1,75
Private room,47,4.5,1,1,79
Private room,30,5,3,1,69
Private room,187,5,2,1,74
Private room,16,5,2,1,69
Private room,0,0,2,1,72
Private room,52,5,3,1,77
Private room,34,5,2,1,75
Private room,62,4.5,2,1,75
Private room,20,4.5,2,1,62
Private room,136,5,2,1,63
Private room,1,0,1,1,62
Private room,25,5,2,1,70
Private room,114,5,2,1,63
Private room,116,5,2,1,75
Private room,5,5,2,1,70
Private room,3,5,2,1,74
Private room,155,5,2,1,80
Private room,251,5,3,1,75
Private room,40,5,4,1,80
Private room,66,5,2,1,80
Private room,175,5,2,1,68
Private room,8,5,2,2,65
Private room,86,5,2,1,80
Private room,24,4.5,1,1,69
Private room,23,4.5,2,1,70
Private room,13,5,2,1,70
Private room,14,5,1,1,70
Private room,0,0,1,1,70
Private room,1,0,1,1,75
Private room,1,0,1,1,63
Private room,8,5,1,1,70
Private room,1,0,4,1,75
Private room,8,5,2,1,75
Private room,1,0,2,1,80
Private room,3,4.5,1,1,80
Private room,19,5,2,2,65
Private room,21,5,2,1,70
Private room,53,4.5,2,1,61
Private room,23,5,2,1,73
Private room,31,5,2,1,73
Private room,12,5,3,1,61
Private room,47,5,3,1,75
Private room,47,5,3,1,75
Private room,106,5,4,2,80
Private room,11,5,1,1,65
Private room,70,5,2,1,65
Private room,46,4.5,2,1,66
Private room,14,5,4,2,79
Private room,16,5,2,1,68
Private room,14,5,1,1,65
Private room,21,4.5,4,1,71
Private room,4,5,2,1,80
Private room,19,5,2,1,79
Private room,42,5,2,1,69
Private room,243,4.5,4,1,65
Private room,119,5,2,1,69
Private room,4,5,2,1,70
Private room,86,5,4,1,69
Private room,21,5,2,1,70
Private room,46,5,2,1,75
Private room,0,0,2,1,70
Private room,4,4.5,2,1,70
Private room,7,5,3,1,71
Private room,2,0,2,1,68
Private room,25,5,3,1,76
Private room,70,5,2,1,65
Private room,12,5,2,1,65
Private room,17,5,2,1,79
Private room,25,5,2,1,80
Private room,4,5,3,1,65
Private room,10,5,2,1,68
Private room,13,5,2,1,75
Private room,53,5,2,1,70
Private room,15,5,2,1,65
Private room,30,4.5,4,1,70
Private room,42,5,2,1,75
Private room,2,0,2,1,75
Private room,3,5,2,1,70
Private room,81,4.5,1,1,70
Private room,2,0,2,1,70
Private room,187,5,2,1,80
Private room,4,5,2,1,65
Private room,1,0,1,1,61
Private room,2,0,1,1,62
Private room,78,5,2,1,65
Private room,6,5,2,0,76
Private room,5,4.5,4,1,65
Private room,14,5,4,1,65
Private room,35,5,3,1,63
Private room,65,4.5,4,1,72
Private room,41,5,2,1,80
Private room,17,5,2,1,69
Private room,10,5,2,1,66
Private room,89,4.5,2,1,65
Private room,60,4.5,3,0,78
Private room,17,5,2,0,79
Private room,10,5,1,1,65
Private room,91,4.5,2,1,71
Private room,172,5,2,1,74
Private room,5,5,2,1,70
Private room,2,0,4,1,65
Private room,1,0,2,1,75
Private room,41,4.5,2,1,79
Private room,0,0,2,1,75
Private room,0,0,2,1,75
Private room,6,5,4,2,80
Private room,0,0,1,1,75
Private room,7,5,1,1,69
Private room,3,4.5,4,1,78
Private room,15,4,2,1,65
Private room,9,5,2,1,70
Private room,0,0,1,1,65
Private room,44,4.5,4,1,70
Private room,0,0,4,1,70
Private room,1,0,2,1,69
Private room,93,4.5,4,1,61
Private room,4,5,3,1,70
Private room,7,5,1,1,69
Private room,0,0,2,2,80
Private room,9,5,2,1,67
Private room,1,0,2,1,65
Private room,7,5,1,1,65
Private room,1,0,1,1,65
Private room,0,0,3,1,75
Private room,7,5,2,1,75
Private room,2,0,3,1,75
Private room,1,0,1,1,64
Private room,8,5,2,1,80
Private room,0,0,2,1,80
Private room,0,0,2,1,80
Private room,0,0,2,1,65
Private room,1,0,2,1,75
Private room,6,3,2,1,75
Private room,0,0,2,1,80
Private room,6,4,3,1,80
Private room,2,0,4,1,69
Private room,0,0,1,1,79
Private room,0,0,1,1,80
Private room,23,5,2,1,69
Private room,1,0,2,1,80
Private room,11,4.5,3,1,65
Private room,2,0,2,1,69
Private room,36,5,4,1,65
Private room,0,0,2,1,77
Private room,1,0,2,1,80
Private room,8,5,2,1,79
Private room,3,4.5,1,1,75
Private room,1,0,2,1,79
Private room,0,0,2,1,70
Private room,43,5,2,1,80
Private room,0,0,2,1,77
Private room,0,0,1,1,75
Private room,1,0,2,0,80
Private room,12,4.5,2,1,69
Private room,2,0,2,1,68
Private room,129,5,4,1,72
Private room,0,0,2,1,65
Private room,6,4.5,4,1,65
Private room,2,0,2,1,80
Private room,2,0,2,1,75
Private room,19,5,2,1,63
Private room,29,4.5,2,1,61
Private room,19,4.5,2,1,75
Private room,25,5,3,1,74
Private room,171,5,1,1,70
Private room,69,5,3,0,70
Private room,21,5,2,1,65
Private room,78,5,2,1,72
Private room,54,5,4,1,62
Private room,66,4.5,3,1,65
Private room,55,4.5,2,1,69
Private room,265,5,4,1,79
Private room,261,5,2,1,80
Private room,56,4.5,1,1,72
Private room,1,0,1,1,65
Private room,246,5,2,1,69
Private room,51,4,2,1,64
Private room,7,5,2,1,79
Private room,19,4.5,5,1,73
Private room,13,5,2,1,65
Private room,21,5,2,1,75
Private room,96,5,2,1,75
Private room,7,5,2,3,65
Private room,13,5,2,1,61
Private room,60,5,2,1,70
Private room,78,5,2,1,61
Private room,85,4.5,3,1,65
Private room,122,4.5,2,1,75
Private room,105,5,2,1,64
Private room,118,4.5,2,1,67
Private room,69,5,3,1,70
Private room,87,5,2,1,79
Private room,56,5,2,0,75
Private room,32,5,2,1,75
Private room,291,4.5,3,1,72
Private room,81,4.5,2,1,70
Private room,72,4.5,3,1,72
Private room,49,5,2,1,70
Private room,144,4.5,2,1,80
Private room,58,5,3,1,75
Private room,64,5,3,1,73
Private room,258,5,2,1,65
Private room,176,5,2,1,65
Private room,270,5,2,1,75
Private room,36,5,2,1,66
Private room,124,4.5,2,1,70
Private room,44,4.5,2,1,72
Private room,96,4.5,2,1,75
Private room,21,5,4,1,72
Private room,27,5,4,1,65
Private room,3,5,2,1,75
Private room,6,5,2,1,75
Private room,46,5,2,1,75
Private room,4,5,2,1,70
Private room,18,5,2,1,69
Private room,65,5,2,1,74
Private room,2,0,2,1,65
Private room,9,5,1,1,75
Private room,63,4.5,2,1,80
Private room,5,5,2,1,75
Private room,25,5,4,1,65
Private room,16,5,2,1,69
Private room,54,5,2,1,70
Private room,52,5,2,1,70
Private room,71,5,2,1,79
Private room,5,5,2,1,79
Private room,5,5,2,1,71
Private room,188,4.5,1,1,68
Private room,43,5,1,1,61
Private room,13,5,2,1,65
Private room,9,4.5,2,1,69
Private room,33,5,1,1,61
Private room,4,5,2,1,72
Private room,13,5,2,1,72
Private room,173,4.5,2,1,79
Private room,108,5,2,1,79
Private room,8,4.5,2,1,72
Private room,125,5,3,1,62
Private room,94,5,2,1,65
Private room,59,5,2,1,65
Private room,35,5,3,1,65
Private room,98,5,2,1,70
Private room,60,5,3,1,78
Private room,61,4.5,2,1,67
Private room,58,5,1,1,75
Private room,77,5,3,1,67
Private room,121,5,1,1,68
Private room,0,0,2,1,50
Private room,0,0,1,1,54
Private room,0,0,2,2,48
Private room,32,4.5,2,1,49
Private room,0,0,2,1,42
Private room,113,5,3,1,60
Private room,4,5,2,1,50
Private room,20,5,3,1,52
Private room,0,0,2,1,45
Private room,60,4.5,2,1,54
Private room,7,4.5,1,1,45
Private room,488,5,2,1,75
Private room,52,5,3,1,70
Private room,48,5,2,1,75
Private room,17,4.5,1,1,65
Private room,14,5,2,1,75
Private room,36,5,1,1,65
Private room,15,5,5,2,68
Private room,80,5,1,1,67
Private room,2,0,4,1,75
Private room,277,4.5,2,1,79
Private room,6,4.5,2,1,65
Private room,7,4.5,1,1,70
Private room,48,5,2,1,68
Private room,21,5,1,1,68
Private room,155,4.5,3,1,65
Private room,7,5,2,1,75
Private room,25,5,4,1,65
Private room,97,5,2,1,74
Private room,21,5,2,1,69
Private room,137,5,2,1,78
Private room,8,5,1,1,48
Private room,15,5,3,1,55
Private room,81,5,2,1,52
Private room,5,4.5,1,1,52
Private room,2,0,1,1,49
Private room,2,0,3,1,50
Private room,48,4.5,2,1,60
Private room,2,0,1,1,60
Private room,1,0,2,4,48
Private room,4,5,2,1,60
Private room,2,0,1,1,47
Private room,1,0,2,1,56
Private room,36,5,2,1,45
Private room,1,0,1,1,60
Private room,1,0,1,1,55
Private room,0,0,1,1,45
Private room,5,5,2,1,58
Private room,4,5,2,1,57
Private room,1,0,2,1,60
Private room,13,4,2,1,60
Private room,23,4.5,2,1,58
Private room,30,4,1,1,55
Private room,31,4.5,2,1,50
Private room,0,0,2,1,60
Private room,1,0,3,1,43
Private room,1,0,1,1,44
Private room,9,5,1,1,53
Private room,1,0,2,1,60
Private room,0,0,2,1,55
Private room,8,5,1,1,48
Private room,1,0,1,1,50
Private room,8,4.5,2,1,60
Private room,38,4.5,1,2,53
Private room,26,4.5,3,1,57
Private room,1,0,2,2,50
Private room,2,0,2,1,60
Private room,18,5,2,1,58
Private room,39,5,1,1,60
Private room,5,4,2,1,45
Private room,1,0,2,1,60
Private room,40,5,2,1,60
Private room,17,5,2,1,49
Private room,0,0,2,1,50
Private room,2,0,2,1,45
Private room,0,0,2,1,59
Private room,0,0,2,1,48
Private room,55,4,2,1,59
Private room,84,5,2,1,50
Private room,0,0,2,1,60
Private room,0,0,2,1,50
Private room,1,0,2,1,50
Private room,4,5,2,1,60
Private room,8,4.5,2,1,47
Private room,15,4.5,2,1,60
Private room,0,0,2,1,58
Private room,48,5,2,1,49
Private room,26,5,2,1,55
Private room,4,5,2,1,57
Private room,3,5,2,1,60
Private room,0,0,1,1,45
Private room,41,5,1,1,60
Private room,3,0,3,1,45
Private room,0,0,2,1,50
Private room,0,0,2,1,50
Private room,0,0,1,1,60
Private room,0,0,1,1,55
Private room,0,0,1,1,60
Private room,7,5,2,1,55
Private room,18,5,2,1,50
Private room,37,5,2,1,55
Private room,0,0,2,1,45
Private room,0,0,2,1,46
Private room,0,0,2,1,50
Private room,17,5,2,1,55
Private room,3,4.5,2,1,50
Private room,105,4.5,2,1,52
Private room,15,5,2,1,55
Private room,95,4,2,1,46
Private room,1,0,2,1,50
Private room,25,5,2,1,52
Private room,34,4.5,2,1,60
Private room,0,0,2,1,59
Private room,0,0,1,1,46
Private room,21,4.5,2,1,59
Private room,4,4.5,6,1,53
Private room,0,0,2,1,49
Private room,0,0,2,0,60
Private room,0,0,2,1,50
Private room,1,0,1,0,50
Private room,4,5,2,1,60
Private room,0,0,2,1,50
Private room,3,5,2,1,50
Private room,12,4.5,2,1,55
Private room,0,0,1,1,48
Private room,6,5,2,1,60
Private room,1,0,1,1,55
Private room,0,0,1,1,50
Private room,3,4,1,1,45
Private room,20,4.5,2,1,60
Private room,8,5,2,1,50
Private room,1,0,2,1,50
Private room,0,0,2,1,45
Private room,19,4.5,2,1,60
Private room,124,5,2,1,60
Private room,25,5,2,1,60
Private room,1,0,2,1,46
Private room,3,4.5,2,1,45
Private room,16,4.5,1,1,60
Private room,2,0,2,1,55
Private room,0,0,1,1,47
Private room,1,0,1,1,50
Private room,3,5,2,1,55
Private room,2,0,2,1,50
Private room,1,0,2,1,60
Private room,8,5,2,1,60
Private room,20,5,1,1,58
Private room,9,5,2,1,55
Private room,22,5,2,1,45
Private room,3,4.5,2,1,60
Private room,5,4.5,3,1,60
Private room,11,4.5,2,1,57
Private room,0,0,1,1,46
Private room,10,5,4,1,58
Private room,10,4.5,1,1,45
Private room,2,0,2,1,55
Private room,0,0,1,1,41
Private room,20,5,2,1,60
Private room,0,0,1,1,45
Private room,12,5,1,1,59
Private room,5,5,2,1,55
Private room,10,5,2,1,50
Private room,22,4.5,1,1,55
Private room,6,4.5,2,1,50
Private room,44,5,2,1,45
Private room,32,4.5,2,1,60
Private room,15,4.5,2,1,50
Private room,0,0,2,1,50
Private room,1,0,2,1,55
Private room,8,5,3,1,60
Private room,50,4.5,2,1,56
Private room,0,0,1,1,45
Private room,1,0,2,1,55
Private room,2,0,1,0,52
Private room,13,5,2,1,45
Private room,8,5,2,1,45
Private room,70,5,2,1,59
Private room,20,5,3,1,59
Private room,3,5,1,1,55
Private room,41,4.5,1,1,55
Private room,61,4.5,2,1,59
Private room,1,0,2,0,50
Private room,0,0,1,1,57
Private room,18,4.5,1,1,60
Private room,25,5,2,1,59
Private room,100,4.5,2,1,50
Private room,9,5,2,1,60
Private room,0,0,1,1,49
Private room,5,5,2,1,41
Private room,32,4.5,3,1,53
Private room,2,0,2,1,50
Private room,6,5,1,1,45
Private room,2,0,2,1,43
Private room,37,4,3,1,45
Private room,43,5,2,1,50
Private room,28,4.5,2,1,59
Private room,2,0,1,1,60
Private room,8,5,2,1,50
Private room,30,4.5,2,1,58
Private room,30,5,2,1,56
Private room,2,0,2,1,50
Private room,53,5,1,1,60
Private room,12,5,2,1,60
Private room,4,5,2,1,59
Private room,0,0,1,1,45
Private room,0,0,2,1,45
Private room,252,5,2,1,53
Private room,6,5,2,1,50
Private room,35,5,1,1,45
Private room,24,4.5,2,1,55
Private room,0,0,2,1,55
Private room,11,5,2,1,55
Private room,1,0,4,1,56
Private room,8,4.5,2,1,60
Private room,3,4.5,2,1,59
Private room,387,5,1,1,50
Private room,20,4.5,2,1,50
Private room,6,5,2,1,50
Private room,2,0,2,1,50
Private room,16,5,2,1,51
Private room,16,5,2,1,59
Private room,13,5,2,1,45
Private room,13,5,4,1,54
Private room,31,5,1,1,48
Private room,4,5,1,1,58
Private room,13,5,2,1,49
Private room,25,5,3,1,51
Private room,1,0,2,1,45
Private room,20,5,2,1,60
Private room,126,4.5,1,1,60
Private room,0,0,2,1,59
Private room,18,4.5,2,1,54
Private room,0,0,2,1,60
Private room,0,0,2,1,55
Private room,25,5,4,1,60
Private room,11,4.5,2,1,60
Private room,4,4.5,2,1,45
Private room,2,0,2,1,60
Private room,20,5,2,1,60
Private room,0,0,1,1,45
Private room,3,3.5,2,1,50
Private room,8,5,2,1,50
Private room,10,5,2,1,55
Private room,2,0,2,1,60
Private room,0,0,2,1,45
Private room,1,0,1,0,60
Private room,1,0,3,2,59
Private room,0,0,2,1,48
Private room,1,0,2,1,45
Private room,0,0,2,1,50
Private room,0,0,1,1,45
Private room,66,5,2,1,60
Private room,0,0,1,1,45
Private room,2,0,1,1,45
Private room,6,4.5,1,1,60
Private room,1,0,2,1,42
Private room,0,0,2,1,60
Private room,0,0,2,1,50
Private room,1,0,2,1,60
Private room,0,0,1,1,55
Private room,5,4.5,2,1,60
Private room,11,5,2,1,60
Private room,0,0,2,1,50
Private room,5,4.5,2,1,60
Private room,82,4.5,2,1,45
Private room,0,0,1,1,50
Private room,3,4.5,2,1,52
Private room,3,4.5,1,1,45
Private room,0,0,2,1,44
Private room,2,0,1,1,50
Private room,0,0,2,1,45
Private room,0,0,1,1,45
Private room,11,4.5,2,1,45
Private room,0,0,2,1,59
Private room,2,0,2,1,60
Private room,0,0,2,1,50
Private room,34,4.5,2,1,56
Private room,1,0,2,1,55
Private room,24,4.5,2,1,50
Private room,1,0,2,1,60
Private room,1,0,2,3,50
Private room,7,4,2,1,60
Private room,0,0,2,1,50
Private room,4,5,2,1,52
Private room,9,5,2,1,60
Private room,10,5,2,1,50
Private room,3,4.5,2,1,60
Private room,0,0,3,1,60
Private room,227,5,2,1,55
Private room,60,5,2,1,56
Private room,0,0,1,1,45
Private room,37,5,3,1,60
Private room,5,5,2,1,50
Private room,2,0,1,1,60
Private room,0,0,2,1,55
Private room,2,0,2,1,45
Private room,10,5,1,1,55
Private room,5,5,1,1,43
Private room,17,4,1,1,59
Private room,0,0,2,1,49
Private room,6,4,2,1,47
Private room,6,5,2,1,60
Private room,2,0,1,1,44
Private room,6,5,1,1,55
Private room,36,4.5,2,1,58
Private room,3,4.5,3,1,60
Private room,3,5,2,1,50
Private room,2,0,2,1,50
Private room,8,5,1,1,55
Private room,0,0,2,1,55
Private room,0,0,1,1,50
Private room,0,0,1,1,45
Private room,0,0,2,1,60
Private room,33,5,2,1,58
Private room,6,5,2,1,60
Private room,0,0,1,1,53
Private room,21,5,1,1,60
Private room,2,0,1,1,45
Private room,7,4.5,2,1,60
Private room,0,0,2,1,49
Private room,6,5,1,1,60
Private room,0,0,2,1,49
Private room,71,5,2,1,60
Private room,10,5,2,1,60
Private room,0,0,1,1,50
Private room,4,5,2,0,60
Private room,50,4.5,2,1,48
Private room,4,5,1,1,55
Private room,8,5,1,1,60
Private room,8,4.5,2,1,55
Private room,21,5,2,1,48
Private room,0,0,2,1,50
Private room,2,0,2,1,50
Private room,5,5,2,1,59
Private room,5,5,1,1,45
Private room,3,5,1,1,45
Private room,5,5,2,1,60
Private room,0,0,2,1,46
Private room,69,4,3,1,58
Private room,1,0,2,1,57
Private room,25,5,2,1,60
Private room,46,4,2,1,49
Private room,1,0,2,1,55
Private room,35,5,2,1,60
Private room,45,5,2,1,45
Private room,0,0,2,1,49
Private room,6,4.5,2,1,50
Private room,55,5,2,1,49
Private room,31,5,2,1,55
Private room,2,0,1,1,50
Private room,9,5,1,1,56
Private room,36,4,3,1,57
Private room,32,5,2,1,59
Private room,73,5,1,1,50
Private room,10,5,2,1,60
Private room,35,4.5,2,1,60
Private room,41,5,2,1,45
Private room,1,0,2,1,50
Private room,19,5,2,1,57
Private room,90,4.5,2,1,48
Private room,83,4.5,1,1,50
Private room,134,4.5,4,1,45
Private room,1,0,2,1,55
Private room,3,4.5,2,1,45
Private room,1,0,2,1,49
Private room,2,0,1,1,50
Private room,2,0,2,1,45
Private room,0,0,2,1,50
Private room,1,0,1,1,59
Private room,0,0,2,1,60
Private room,0,0,4,1,60
Private room,0,0,2,1,59
Private room,1,0,3,1,60
Private room,19,4.5,1,1,47
Private room,2,0,2,1,55
Private room,0,0,2,1,46
Private room,3,3.5,2,1,57
Private room,0,0,1,1,50
Private room,5,4,1,1,50
Private room,8,5,2,1,58
Private room,16,5,1,1,48
Private room,0,0,1,1,50
Private room,0,0,2,1,50
Private room,1,0,1,1,50
Private room,26,4.5,2,1,55
Private room,9,5,2,1,50
Private room,76,4.5,2,1,50
Private room,7,4,2,1,60
Private room,35,5,2,1,60
Private room,28,5,1,1,45
Private room,31,5,2,1,60
Private room,4,4,1,1,50
Private room,15,4.5,2,1,60
Private room,11,5,1,1,53
Private room,27,5,5,1,59
Private room,31,4.5,2,1,42
Private room,9,4.5,2,1,45
Private room,10,5,1,1,60
Private room,0,0,2,1,55
Private room,5,5,2,1,59
Private room,0,0,1,1,42
Private room,2,0,2,1,57
Private room,0,0,2,0,55
Private room,89,5,2,1,57
Private room,0,0,2,1,60
Private room,63,5,2,1,60
Private room,0,0,2,1,60
Private room,2,0,1,1,50
Private room,65,4.5,2,1,49
Private room,1,0,2,1,50
Private room,35,4.5,2,1,45
Private room,19,5,1,1,45
Private room,1,0,2,1,50
Private room,21,5,2,1,45
Private room,79,5,2,1,54
Private room,33,5,2,1,50
Private room,14,5,2,1,50
Private room,3,5,1,1,57
Private room,25,4.5,3,1,57
Private room,0,0,2,1,60
Private room,8,4.5,2,1,60
Private room,0,0,2,1,55
Private room,0,0,4,2,50
Private room,8,5,4,1,54
Private room,4,5,2,1,50
Private room,31,5,2,1,45
Private room,105,5,2,1,55
Private room,0,0,1,1,53
Private room,11,4.5,2,1,55
Private room,50,5,2,1,45
Private room,7,4.5,2,1,52
Private room,0,0,2,1,49
Private room,10,4.5,2,1,55
Private room,42,5,2,1,52
Private room,3,5,2,1,60
Private room,73,5,2,1,42
Private room,94,4.5,2,1,52
Private room,0,0,2,1,50
Private room,1,0,4,1,54
Private room,7,4.5,2,0,45
Private room,4,5,2,1,50
Private room,4,5,3,1,54
Private room,3,5,1,1,42
Private room,0,0,2,1,50
Private room,12,4.5,2,1,45
Private room,14,5,2,1,46
Private room,80,4.5,2,1,49
Private room,2,0,2,1,55
Private room,1,0,2,1,52
Private room,151,5,2,1,55
Private room,6,5,1,1,53
Private room,2,0,2,1,55
Private room,26,4,3,1,58
Private room,2,0,1,1,45
Private room,1,0,2,1,49
Private room,7,5,2,1,44
Private room,22,5,2,1,50
Private room,2,0,1,1,47
Private room,0,0,1,1,49
Private room,6,5,1,1,55
Private room,0,0,1,1,60
Private room,10,4.5,2,1,43
Private room,74,4.5,2,1,45
Private room,20,5,1,1,57
Private room,243,5,6,1,49
Private room,14,5,2,1,45
Private room,180,5,2,1,52
Private room,49,5,2,1,54
Private room,69,4.5,2,1,55
Private room,65,4.5,2,1,59
Private room,96,5,3,1,54
Private room,110,4.5,1,1,56
Private room,21,5,1,1,55
Private room,72,5,1,1,60
Private room,28,4.5,4,1,50
Private room,5,5,3,1,45
Private room,2,0,2,1,58
Private room,44,5,1,1,59
Private room,21,5,2,1,60
Private room,50,5,2,1,50
Private room,42,4.5,4,1,60
Private room,9,4.5,2,1,47
Private room,3,5,2,1,55
Private room,7,4.5,2,1,60
Private room,108,4.5,3,1,50
